lat,lon
13.0032959,77.75717926
13.00274467,77.75727844
13.00162792,77.7575531
12.99320984,77.75746155
12.9928112,77.75719452
12.99253559,77.75497437
12.99181461,77.75158691
12.99002647,77.75072479
12.98693275,77.75011444
12.98559475,77.74822998
12.98632145,77.74499512
12.98587608,77.74467468
12.98099613,77.74324799
12.9787426,77.7421875
12.97924805,77.74236298
12.98240566,77.743927
12.98364067,77.74380493
12.9852581,77.74433136
12.98672962,77.74308777
12.98751068,77.73996735
12.9875164,77.73953247
12.98755264,77.7387619
12.98755074,77.73818207
12.98755074,77.73763275
12.98766994,77.73482513
12.98785019,77.73373413
12.98837471,77.73046112
12.98847771,77.72986603
12.98879528,77.72809601
12.98898983,77.72724152
12.99033642,77.72362518
12.9905777,77.72277069
12.99078846,77.7220459
12.99186039,77.72012329
12.9919014,77.72005463
12.99213505,77.71949768
12.99223137,77.71708679
12.99226284,77.71641541
12.99226284,77.71633911
12.9922533,77.71611786
12.99138546,77.71515656
12.99078846,77.71446228
12.99028111,77.71387482
12.98884106,77.71151733
12.9884758,77.71086884
12.98788548,77.70986176
12.98643494,77.70875549
12.98761272,77.70741272
12.98769474,77.7073822
12.98813629,77.70651245
12.98813629,77.70651245
12.98813629,77.70651245
12.98813629,77.70651245
12.98852253,77.70380402
12.98873138,77.70250702
12.99331093,77.70297241
12.99402523,77.70130157
12.99404812,77.70128632
12.99521065,77.70149994
12.99518108,77.70146942
12.99393463,77.70201111
12.9936657,77.70304871
12.99347782,77.70373535
12.9932003,77.70469666
12.99292469,77.70890808
12.99280643,77.71075439
12.99256611,77.71186829
12.99183559,77.71403503
12.99369144,77.71570587
12.99375343,77.71655273
12.99222565,77.71840668
12.99222565,77.71858978
12.99221992,77.71911621
12.99211502,77.71966553
12.99211502,77.71966553
12.99211502,77.71966553
12.99211502,77.71966553
12.99138832,77.72093201
12.99123096,77.72119904
12.99097824,77.72164917
12.99083519,77.7219696
12.99065971,77.72263336
12.99042511,77.72332764
12.98965645,77.72545624
12.98934841,77.72594452
12.98915291,77.72663879
12.98890114,77.72776794
12.98855019,77.72956848
12.98767567,77.73595428
12.98766804,77.73973846
12.98757076,77.74044037
12.98740101,77.74113464
12.98697281,77.74278259
12.98457527,77.744133
12.98116589,77.74333191
12.97629833,77.74144745
12.92578983,77.68358612
12.92487621,77.68528748
12.92603111,77.68320465
12.92488289,77.68466949
12.92411804,77.68466187
12.92489529,77.68451691
12.92451477,77.68527222
12.92421532,77.68471527
12.92490768,77.68457031
12.92477036,77.68553162
12.92451572,77.68522644
12.92410469,77.68466949
12.92917061,77.68305969
12.93251038,77.68783569
12.93332958,77.68874359
12.93499565,77.69054413
12.93725967,77.69294739
12.93732834,77.69301605
12.93779087,77.69351959
12.93941498,77.69506073
12.94074345,77.69590759
12.94172573,77.69655609
12.94277573,77.6971817
12.94374084,77.69758606
12.94908333,77.69929504
12.95382118,77.70014191
12.95430756,77.70026398
12.97684097,77.74164581
12.95126629,77.69980621
12.95004272,77.69957733
12.94882298,77.69937897
12.94718266,77.69890594
12.94700336,77.69883728
12.94561958,77.69835663
12.94391823,77.69778442
12.94300461,77.6974411
12.93386269,77.68952942
12.9332161,77.68882751
12.92859077,77.684021
12.98308086,77.74391174
12.98583508,77.74451447
12.98588562,77.74454498
12.98568821,77.74708557
12.98557091,77.74821472
12.98709488,77.75023651
12.99258137,77.75483704
12.99255085,77.75511932
12.99282646,77.75696564
12.99507046,77.75794983
12.99685001,77.75842285
13.00108337,77.75759125
13.003335,77.75712585
13.00373554,77.75702667
13.00454807,77.75688934
13.00454807,77.75688934
13.00454807,77.75688934
13.00454807,77.75688934
13.00591087,77.7569809
13.00643063,77.75717926
13.01213646,77.76040649
13.01831532,77.76216888
13.0159483,77.76200867
13.00331116,77.75718689
12.99283028,77.75245667
12.99151516,77.75148773
12.98268986,77.74402618
12.9810257,77.74325562
12.98093796,77.74320984
12.92877102,77.68294525
12.92762756,77.68042755
12.92734337,77.67983246
12.92730045,77.67973328
12.92723846,77.67960358
12.92718506,77.67949677
12.92712498,77.67937469
12.92693043,77.67897797
12.92685032,77.67882538
12.9267149,77.67855835
12.92627144,77.67760468
12.92625332,77.6775589
12.9260807,77.67717743
12.92630005,77.67725372
12.92750263,77.67967224
12.92805481,77.68079376
12.92834282,77.68135071
12.92888641,77.68244934
12.93137264,77.68652344
12.93352127,77.68889618
12.93626976,77.69193268
12.93746281,77.69316864
12.9376049,77.69330597
12.93777847,77.69351196
12.93901634,77.69481659
12.93906784,77.69486237
12.94165516,77.69648743
12.94280815,77.69720459
12.9434433,77.69749451
12.94456482,77.69783783
12.94490147,77.69795227
12.94668293,77.69862366
12.94905472,77.69928741
12.94956779,77.69937134
12.94964123,77.69937897
12.95157337,77.69973755
12.95211601,77.69982147
12.95361042,77.70010376
12.95630836,77.7011795
12.95603561,77.70111084
12.95389271,77.70051575
12.95261765,77.70024109
12.95080757,77.69985962
12.95006275,77.69973755
12.94883537,77.69955444
12.94759274,77.69916534
12.94318485,77.69747162
12.94306087,77.69741821
12.94208336,77.69686127
12.94038963,77.69593811
12.94030285,77.69589233
12.93879604,77.69487762
12.93803787,77.6940918
12.93803787,77.6940918
12.93803787,77.6940918
12.93803787,77.6940918
12.93672276,77.69271851
12.93516254,77.69112396
12.93515587,77.69111633
12.93513107,77.69108582
12.93511963,77.69106293
12.93420506,77.68985748
12.93408298,77.68974304
12.93361473,77.68924713
12.93020535,77.6855011
12.92948627,77.68415833
12.92843342,77.68199158
12.92747021,77.68009186
12.92607784,77.67713928
12.92624092,77.67713165
12.92771053,77.68005371
12.93178558,77.68699646
12.93203259,77.68733215
12.93322277,77.68863678
12.93478012,77.69029236
12.93629837,77.69194031
12.93696594,77.69271088
12.93781471,77.69358063
12.9378233,77.69358826
12.93782139,77.69358826
12.9393034,77.69480133
12.94048309,77.69573975
12.94048023,77.69573975
12.94047832,77.69573975
12.94102097,77.69609833
12.94172096,77.69650269
12.94184971,77.69656372
12.94260979,77.69702148
12.94324112,77.69736481
12.94442081,77.69780731
12.94527817,77.69811249
12.94566822,77.69824219
12.94684982,77.69864655
12.94694042,77.69867706
12.94712257,77.6987381
12.94829464,77.69910431
12.94859791,77.6991806
12.94898605,77.69924927
12.94988823,77.69943237
12.95054531,77.69950867
12.95065498,77.69953156
12.95066547,77.69953156
12.95115757,77.69962311
12.95266533,77.69994354
12.95462799,77.70035553
12.95497322,77.70043945
12.95604801,77.70072937
12.95514297,77.70084381
12.95265484,77.70024109
12.95263004,77.70023346
12.95233345,77.70007324
12.9518013,77.6999054
12.9512701,77.69982147
12.95117569,77.69980621
12.95052147,77.69971466
12.95031261,77.69966888
12.94898796,77.69944
12.94805145,77.69921875
12.94771004,77.69911957
12.94590282,77.69843292
12.94417095,77.69786072
12.94241142,77.69711304
12.94171047,77.69664764
12.94146061,77.69649506
12.94076061,77.69615936
12.93994522,77.69565582
12.93863773,77.69476318
12.9360733,77.69191742
12.93565083,77.69148254
12.93459511,77.69026184
12.93441486,77.69007874
12.93313026,77.68869781
12.93306065,77.68862152
12.93299294,77.68856049
12.92920017,77.68438721
12.98125553,77.7433548
12.98728275,77.74103546
12.9873848,77.74067688
12.98753643,77.7399292
12.98753834,77.73971558
12.98764801,77.73490143
12.98775768,77.73432922
12.98783112,77.7338562
12.98790264,77.73345184
12.98806477,77.73213959
12.98806095,77.73209381
12.9881506,77.73148346
12.98816299,77.73142242
12.98830795,77.7305603
12.98851013,77.72936249
12.9893198,77.72595215
12.98985577,77.72506714
12.99044991,77.72323608
12.99046993,77.72312164
12.99145126,77.72077942
12.99221611,77.71615601
12.99220276,77.71607971
12.99197769,77.71575165
12.99115276,77.71488953
12.99081135,77.71447754
12.98978043,77.71311188
12.98860645,77.71108246
12.98798466,77.70999908
12.98548794,77.70803833
12.99464035,77.7013855
12.99370956,77.70272064
12.99283504,77.71070099
12.99220562,77.71786499
12.99224091,77.71927643
12.99214268,77.7197113
12.99106503,77.72151184
12.99090004,77.72182465
12.99069023,77.72245789
12.99061489,77.72275543
12.9905901,77.72283173
12.99061489,77.72275543
12.9905901,77.72283173
12.99049568,77.72315979
12.98868847,77.72891998
12.98860264,77.72948456
12.98764992,77.73834229
12.98280811,77.74403381
12.98075962,77.74312592
12.97794056,77.74203491
12.97691059,77.741745
12.9768877,77.74173737
12.92673016,77.6785965
12.92672634,77.6785965
12.92639637,77.67800903
12.92622089,77.67761993
12.92619324,77.67759705
12.92661476,77.67810822
12.92661476,77.67810822
12.92661476,77.67810822
12.92661476,77.67810822
12.92830276,77.68132782
12.92930794,77.68338013
12.92995071,77.68468475
12.93012047,77.68495941
12.93024826,77.68518066
12.93083477,77.6859436
12.93224812,77.68759155
12.93303776,77.68843079
12.93330097,77.68872833
12.93465519,77.69019318
12.93574524,77.6913681
12.93638611,77.69210052
12.93657303,77.69229126
12.93765068,77.69338989
12.93765068,77.69338989
12.93765068,77.69338989
12.93765068,77.69338989
12.93794537,77.6937027
12.93842316,77.69425201
12.93910313,77.69487
12.93910313,77.69487
12.93910313,77.69487
12.93910313,77.69487
12.93910313,77.69487
12.94110107,77.69613647
12.94110107,77.69613647
12.94110107,77.69613647
12.94110107,77.69613647
12.9418354,77.69658661
12.9423914,77.69693756
12.94467068,77.69788361
12.94514561,77.69807434
12.94589329,77.69833374
12.94666576,77.6986084
12.94734478,77.69881439
12.94772625,77.69892883
12.95015526,77.69947052
12.95064545,77.69956207
12.95102024,77.69963837
12.95129299,77.69968414
12.95373058,77.70012665
12.95424271,77.70024872
12.95466995,77.70035553
12.95576477,77.70065308
12.95155621,77.69983673
12.95155621,77.69983673
12.95155621,77.69983673
12.95155621,77.69983673
12.95155621,77.69983673
12.95155621,77.69983673
12.9498806,77.69957733
12.94884968,77.69937134
12.94598103,77.6984787
12.94434071,77.69792175
12.94222832,77.69700623
12.94185638,77.6967926
12.94102573,77.69632721
12.93848324,77.69465637
12.9373064,77.69327545
12.93724823,77.69320679
12.93711472,77.69306183
12.9365778,77.69242859
12.93521309,77.69096375
12.93455505,77.69025421
12.93425846,77.68995667
12.93417454,77.68988037
12.93343544,77.68907166
12.93206596,77.68773651
12.93182278,77.68714142
12.93448639,77.6900177
12.93565273,77.69128418
12.9363451,77.69200897
12.93642044,77.69208527
12.9363451,77.69200897
12.93642044,77.69208527
12.93642044,77.69208527
12.9368782,77.69257355
12.9404707,77.69573212
12.9409256,77.6960144
12.94284534,77.69721222
12.9441576,77.69773865
12.94739532,77.69884491
12.94809341,77.69905853
12.94809341,77.69905853
12.94809341,77.69905853
12.94809341,77.69905853
12.95214462,77.69983673
12.95250988,77.69991302
12.95356083,77.70008087
12.95398998,77.70018768
12.95427036,77.70024872
12.95541477,77.70055389
12.95559025,77.70059967
12.95681477,77.70121765
12.95633602,77.70117188
12.95616531,77.70113373
12.95557785,77.70092773
12.95286274,77.70027161
12.95014095,77.69960785
12.94894505,77.69940186
12.94698143,77.69881439
12.94652462,77.69866943
12.94609261,77.69852448
12.94587994,77.69844818
12.94524002,77.69824219
12.94408607,77.69783783
12.9385252,77.69459534
12.93784809,77.69393158
12.93660831,77.69249725
12.93621826,77.69207764
12.9360199,77.69186401
12.9358263,77.69164276
12.93563843,77.69142914
12.93544769,77.69120026
12.93472481,77.69042969
12.93455601,77.69026947
12.93385506,77.68950653
12.93186283,77.68752289
12.92954636,77.68468475
12.99280262,77.75686646
12.99656963,77.75836182
12.99665833,77.75837708
13.00051785,77.75769806
13.00063038,77.75765228
13.00113487,77.75762939
13.00124073,77.75759888
13.00129604,77.75758362
13.0032959,77.75714874
13.00441265,77.75693512
13.00447273,77.75692749
13.01254272,77.76062012
13.01260757,77.76065826
13.01360512,77.76127625
13.01346302,77.76121521
13.01239491,77.76286316
13.01247978,77.76267242
12.99265766,77.72681427
12.99188614,77.72698975
13.01307487,77.76140594
13.01307487,77.76140594
13.01307487,77.76140594
13.01307487,77.76140594
12.99112988,77.72763062
12.99108601,77.72766876
12.99043846,77.72758484
12.98959637,77.72724915
12.98909569,77.72727966
12.98871136,77.72896576
12.98836613,77.73100281
12.98810005,77.73249817
12.98805809,77.73272705
12.9876833,77.73573303
12.98760986,77.737854
12.98762989,77.73905945
12.98764515,77.73968506
12.98667336,77.743927
12.98653793,77.74446106
13.00328827,77.75717926
12.98418808,77.74398804
12.98396015,77.74391174
12.98269844,77.74401855
12.97959137,77.74258423
12.99392605,77.75756073
12.99291801,77.7572937
12.99266624,77.75623322
12.99263954,77.75610352
12.99254799,77.75507355
12.98898792,77.75074005
12.98557472,77.74816132
12.98630142,77.74504852
12.98633289,77.74494934
12.98144054,77.74346161
12.92820072,77.68296814
12.92881012,77.68296814
12.92838764,77.68210602
12.9283514,77.68202209
12.9282732,77.68182373
12.92794132,77.68109894
12.92788601,77.68095398
12.92742538,77.67998505
12.92665768,77.67841339
12.92661572,77.67835236
12.92658138,77.67827606
12.9283247,77.68136597
12.9283247,77.68136597
12.9283247,77.68136597
12.9283247,77.68136597
12.92967987,77.68408966
12.92991829,77.68460846
12.93025589,77.68521881
12.9331398,77.68855286
12.93338585,77.68881226
12.93338585,77.68881226
12.93338585,77.68881226
12.93338585,77.68881226
12.9335413,77.68896484
12.93671322,77.69237518
12.93688488,77.69255829
12.93819332,77.69390869
12.93828487,77.69400787
12.93908596,77.69481659
12.945858,77.69830322
12.94860554,77.69919586
12.94930077,77.69934082
12.94971848,77.69940948
12.95627785,77.70115662
12.95508289,77.70081329
12.95343304,77.70040131
12.95181847,77.69989014
12.95146275,77.69983673
12.95045567,77.69966888
12.94980812,77.69953918
12.94674778,77.69876862
12.94465828,77.69804382
12.9442482,77.69788361
12.94267082,77.69728088
12.94069004,77.69610596
12.93854523,77.69467926
12.93796539,77.69404602
12.93759632,77.69364929
12.93678284,77.69272614
12.93639088,77.69226074
12.93604755,77.6918869
12.93593121,77.69176483
12.93515301,77.69093323
12.93456078,77.69025421
12.93235588,77.68791962
12.93229294,77.68785858
12.93155289,77.68717957
12.93134785,77.68693542
12.93062496,77.68608856
12.9307251,77.6859436
12.93183041,77.68710327
12.93235302,77.68769073
12.93339539,77.68883514
12.93358994,77.68904877
12.93686962,77.69256592
12.93797588,77.69372559
12.94438457,77.69779205
12.94614029,77.69842529
12.94787502,77.6989975
12.94804287,77.69904327
12.94917011,77.69927979
12.95680523,77.70123291
12.95339489,77.70038605
12.95170307,77.69991302
12.95141792,77.69987488
12.95004272,77.69959259
12.94979763,77.69955444
12.94670105,77.69870758
12.94587803,77.69844818
12.94492817,77.69811249
12.94455624,77.69799042
12.94425297,77.69787598
12.94214821,77.69695282
12.94185543,77.69676209
12.94086838,77.69621277
12.94048977,77.69599915
12.93989563,77.69567871
12.93935013,77.69537354
12.9391613,77.69528198
12.93853474,77.69467163
12.93737316,77.69335938
12.93729305,77.69326019
12.93668842,77.69255829
12.93427753,77.68994904
12.93414307,77.68981171
12.93401146,77.68967438
12.93394756,77.68961334
12.93374825,77.68939972
12.93277073,77.68836975
12.93249035,77.68804932
12.9322958,77.68786621
12.93155003,77.68714905
12.93644142,77.69207764
12.93690968,77.69257355
12.93702793,77.69269562
12.93980026,77.69529724
12.93981838,77.6953125
12.94013596,77.69551086
12.9405756,77.69577789
12.94094086,77.69599915
12.94321632,77.69736481
12.94357967,77.69750214
12.94410801,77.69765472
12.94480324,77.69790649
12.94546509,77.69815063
12.94555569,77.69818115
12.94614315,77.69839478
12.9462328,77.69841766
12.9462328,77.69841766
12.9462328,77.69841766
12.9462328,77.69841766
12.94780254,77.69892883
12.9513464,77.69953918
12.95153046,77.69955444
12.95178032,77.69961548
12.95206833,77.69969177
12.9525156,77.69981384
12.95428753,77.70024872
12.95476818,77.70037079
12.95498562,77.70043182
12.95671463,77.70092773
12.95648003,77.70121002
12.95575809,77.70098877
12.95396614,77.70054626
12.95141029,77.69985962
12.95028114,77.69965363
12.94970798,77.69954681
12.94678593,77.69877625
12.94644833,77.6986618
12.94600773,77.69847107
12.94428062,77.69790649
12.94371033,77.69773102
12.94328785,77.6975708
12.94159985,77.69662476
12.94152546,77.69657898
12.94128513,77.69644928
12.94094563,77.6962738
12.93933582,77.69532013
12.93853569,77.694664
12.93840313,77.69452667
12.93779087,77.69386292
12.93589973,77.69173431
12.93572617,77.6915741
12.93565845,77.69151306
12.9352932,77.6911087
12.93508339,77.69085693
12.93453503,77.69023132
12.93419647,77.68984985
12.93413544,77.68978119
12.93392086,77.68954468
12.93243027,77.68798828
12.93197823,77.6876297
12.93139458,77.68695831
12.9294796,77.68451691
12.98238468,77.74391937
12.98329639,77.74397278
12.98528957,77.74435425
12.98727322,77.74111176
12.98734093,77.74084473
12.98753262,77.73992157
12.9876461,77.73483276
12.9880228,77.73199463
12.98818588,77.73121643
12.98822784,77.73100281
12.98893833,77.72731781
12.98981762,77.7251358
12.9907608,77.72201538
12.99123001,77.72110748
12.99200344,77.71976471
12.99212837,77.71925354
12.99222088,77.71661377
12.99222279,77.71654511
12.99154758,77.71531677
12.99135971,77.71511078
12.98976517,77.71311951
12.98972511,77.71303558
12.98950291,77.71266174
12.98922825,77.71217346
12.98922825,77.71217346
12.98922825,77.71217346
12.98922825,77.71217346
12.98911762,77.71198273
12.98906136,77.71189117
12.98898983,77.71177673
12.98896027,77.7117157
12.98800564,77.71006775
12.98789787,77.7098999
12.98688984,77.70883942
12.98563004,77.70830536
12.98612022,77.7078476
12.97822762,77.74207306
12.98916626,77.70362854
12.9893961,77.7035675
12.98618793,77.74472809
12.98625278,77.74477386
12.98727798,77.74117279
12.98755264,77.73993683
12.98755455,77.73950958
12.98755455,77.73950958
12.98755455,77.73950958
12.98755455,77.73950958
12.98755455,77.73927307
12.98755455,77.73919678
12.98755074,77.73683929
12.98780346,77.73410797
12.9925909,77.70298004
12.99335766,77.70298767
12.98793983,77.7332077
12.99368954,77.70235443
12.98832607,77.73078918
12.98852253,77.72956085
12.99327469,77.70444489
12.99299145,77.70697021
12.99293804,77.70892334
12.99399281,77.73120117
12.99265957,77.71515656
12.99295044,77.71523285
12.99484062,77.73139954
12.99556637,77.73130798
12.99556637,77.73130798
12.99556637,77.73130798
12.99556637,77.73130798
12.99576759,77.73101044
12.99558258,77.72974396
12.99543762,77.7282486
12.99537277,77.72792816
12.9948597,77.72683716
12.99370956,77.71690369
12.99405003,77.72684479
12.99398041,77.72685242
12.9927206,77.72692108
12.99303532,77.71683502
12.99202061,77.72709656
12.99124336,77.72766113
12.99114132,77.72770691
12.99102116,77.7277832
12.99223328,77.71822357
12.99212837,77.71969604
12.99144077,77.72087097
12.9906683,77.72258759
12.99045753,77.72327423
12.99076557,77.72755432
12.99054813,77.72755432
12.98958492,77.7272644
12.98882294,77.72814178
12.98903847,77.72740173
12.9883976,77.73047638
12.9887476,77.72897339
12.9883976,77.73047638
12.9887476,77.72897339
12.98842335,77.7306366
12.98841763,77.73065948
12.98841286,77.73066711
12.98842144,77.73065948
12.98842144,77.73066711
12.98841476,77.73066711
12.98836803,77.73061371
12.98823261,77.73175049
12.98809147,77.73265076
12.98797607,77.73320007
12.98799801,77.733078
12.98799038,77.73311615
12.98795033,77.73332977
12.98792267,77.73348236
12.98777485,77.73458862
12.98766327,77.7359848
12.98766518,77.73662567
12.98765564,77.73707581
12.98765469,77.73714447
12.98765469,77.73720551
12.98765755,77.73744965
12.98766136,77.73734283
12.98765278,77.73854065
12.98765087,77.73828888
12.98765278,77.73844147
12.98765278,77.73893738
12.98765087,77.73900604
12.9876709,77.73994446
12.98752022,77.74064636
12.98741341,77.74094391
12.98739815,77.74100494
12.98717499,77.74195862
12.98711777,77.74211884
12.98711777,77.74211884
12.98711777,77.74211884
12.98711777,77.74211884
12.98696136,77.74272919
12.98599339,77.74475861
12.9857626,77.74463654
12.98552322,77.74450684
12.98418617,77.74394226
12.98334122,77.74388886
12.98308277,77.74395752
12.98166847,77.74359131
12.98126125,77.74337769
12.98036575,77.74293518
12.97885132,77.74224091
12.97690773,77.74175262
12.97665787,77.7416153
12.97663498,77.74157715
12.92608643,77.67703247
12.92615795,77.67694092
12.92842579,77.68148804
12.92944813,77.68366241
12.9321909,77.68746185
12.93261337,77.68797302
12.93522453,77.69078827
12.93533134,77.69089508
12.93552017,77.69108582
12.93566036,77.69123077
12.93573761,77.69130707
12.93667603,77.69236755
12.93684959,77.69256592
12.94137096,77.69631958
12.94241142,77.69692993
12.94315147,77.6973114
12.94315147,77.6973114
12.94315147,77.6973114
12.94315147,77.6973114
12.9432354,77.69734192
12.94340992,77.69741058
12.94359779,77.69747162
12.9448061,77.69792175
12.94599628,77.69836426
12.94751644,77.69885254
12.94761276,77.69888306
12.9488554,77.69920349
12.95665073,77.70090485
12.9563427,77.7011795
12.95441341,77.70068359
12.95426083,77.70065308
12.95425606,77.70064545
12.95417023,77.70063019
12.95414257,77.70063019
12.95413113,77.70063019
12.95413017,77.70063019
12.9519434,77.70009613
12.95106792,77.6999054
12.94927025,77.69955444
12.94878769,77.69945526
12.94530582,77.69824982
12.943573,77.6977005
12.94150257,77.69659424
12.94099522,77.69634247
12.94069767,77.69613647
12.94015026,77.695755
12.93858624,77.69464874
12.93828583,77.69433594
12.93752575,77.69352722
12.93742561,77.69335938
12.93732262,77.6932373
12.93729019,77.69319153
12.93723011,77.69312286
12.93720055,77.69309235
12.93686962,77.69271851
12.93685627,77.69270325
12.93572521,77.69149017
12.93565464,77.69142151
12.9356184,77.69138336
12.93558788,77.69134521
12.93450069,77.69018555
12.93412495,77.68981171
12.93159294,77.68720245
12.93125057,77.68682098
12.93105793,77.68659973
12.93105793,77.68659973
12.93105793,77.68659973
12.93105793,77.68659973
12.93081284,77.68631744
12.92997456,77.68534851
12.92963028,77.6848526
12.97572613,77.74243164
12.92597485,77.67731476
12.92593002,77.67720795
12.92592144,77.67719269
12.92591763,77.6771698
12.92591286,77.67715454
12.92586994,77.67702484
12.92619038,77.67726135
12.92757607,77.68003845
12.9285059,77.68183899
12.92891979,77.68264771
12.92950058,77.68377686
12.93046761,77.68547821
12.93129063,77.68641663
12.93304825,77.68843842
12.93327522,77.68868256
12.93518543,77.69068909
12.93602276,77.69164276
12.93639088,77.69205475
12.93724823,77.69299316
12.93850517,77.69426727
12.93877792,77.69454193
12.93976784,77.69529724
12.94153023,77.69642639
12.94224644,77.69683838
12.94318104,77.69734955
12.94333839,77.69742584
12.94389057,77.69763184
12.94427109,77.69774628
12.94437122,77.69778442
12.94521523,77.69809723
12.94551563,77.69821167
12.94678497,77.69863129
12.94701099,77.69869995
12.94744587,77.69884491
12.94762611,77.6989212
12.94847012,77.69916534
12.9491663,77.6993103
12.94925976,77.69932556
12.94935608,77.69934082
12.94987774,77.69943237
12.95085335,77.69960022
12.95206642,77.69980621
12.95246792,77.69992065
12.95303631,77.70005035
12.95621109,77.70115662
12.95486832,77.70076752
12.95397091,77.70056152
12.95319271,77.70032501
12.95262814,77.70020294
12.95257568,77.70020294
12.95255566,77.70019531
12.95255566,77.70019531
12.95178986,77.69991302
12.950243,77.69960785
12.95014954,77.69958496
12.95005608,77.6995697
12.94854069,77.69930267
12.94844818,77.69927979
12.94806004,77.69917297
12.94693756,77.69881439
12.94653606,77.69867706
12.94443321,77.69793701
12.94288063,77.69734192
12.94069576,77.69613647
12.94060993,77.6960907
12.94033623,77.69593811
12.9397831,77.69561768
12.93878841,77.69493866
12.93702793,77.69295502
12.93673992,77.69263458
12.93673992,77.69263458
12.93673992,77.69263458
12.93673992,77.69263458
12.93613625,77.69200897
12.93613625,77.69200897
12.93613625,77.69200897
12.93613625,77.69200897
12.9359951,77.69187164
12.93477631,77.69050598
12.93448067,77.69020844
12.93423462,77.68992615
12.93410492,77.68977356
12.93352509,77.68911743
12.93342972,77.68901825
12.93295479,77.68852997
12.93187046,77.68717957
12.93212032,77.68742371
12.93318462,77.68856812
12.93335056,77.68876648
12.93360996,77.68907928
12.93427753,77.68978119
12.93507481,77.69064331
12.93626976,77.69197845
12.93841839,77.69417572
12.93939495,77.69508362
12.94070625,77.69591522
12.94296837,77.69728851
12.9439106,77.69764709
12.94430542,77.69777679
12.94461823,77.69789886
12.94657135,77.69854736
12.94795036,77.69902802
12.94805145,77.6990509
12.94852638,77.69917297
12.94861794,77.69919586
12.94948006,77.69937897
12.9501133,77.69947815
12.95104122,77.69965363
12.95215607,77.69983673
12.95262146,77.69996643
12.9536581,77.70011139
12.95608807,77.70111847
12.95425797,77.70059967
12.9514246,77.69998169
12.9514246,77.69998169
12.9514246,77.69998169
12.9514246,77.69998169
12.94995022,77.69971466
12.94946098,77.69963074
12.94912529,77.69957733
12.94874763,77.69950104
12.94760513,77.6991806
12.94703579,77.69898224
12.94427013,77.69789124
12.94398594,77.69779968
12.94355011,77.69766235
12.94195461,77.69681549
12.94165039,77.69664764
12.94084072,77.69625854
12.94076633,77.69621277
12.939641,77.69549561
12.93657589,77.69242859
12.93638802,77.69223022
12.93501472,77.69078827
12.93472958,77.69046783
12.93382263,77.68948364
12.93376064,77.68941498
12.93258953,77.6881485
12.93096638,77.68648529
12.93212795,77.68746948
12.93335629,77.68874359
12.93342972,77.68882751
12.93379307,77.68924713
12.93397999,77.68949127
12.93425274,77.68978119
12.93458462,77.69013977
12.93505478,77.69065094
12.93558311,77.69120026
12.93743038,77.69314575
12.94034576,77.69570923
12.94124031,77.69623566
12.94137096,77.69633484
12.94224072,77.6968689
12.94310284,77.69732666
12.94371605,77.69759369
12.94458771,77.69788361
12.94508839,77.69805908
12.94721794,77.69877625
12.94803143,77.69906616
12.94923496,77.69933319
12.94978809,77.69942474
12.95044041,77.69954681
12.95105076,77.699646
12.95239067,77.69986725
12.95285511,77.70000458
12.95372486,77.70011902
12.95416641,77.70021057
12.95673084,77.70095825
12.95152092,77.69986725
12.95125008,77.69982147
12.94997501,77.69962311
12.94989109,77.69960785
12.94899559,77.69944
12.94868088,77.69936371
12.94766617,77.69907379
12.94634056,77.69858551
12.9440403,77.69783783
12.9440403,77.69783783
12.9440403,77.69783783
12.9440403,77.69783783
12.94260979,77.69724274
12.94084263,77.69619751
12.93879509,77.69488525
12.93861771,77.69470978
12.93715096,77.6930542
12.93708992,77.69298553
12.93708992,77.69298553
12.93708992,77.69298553
12.93708992,77.69298553
12.93702984,77.69290924
12.93621635,77.6920929
12.93581009,77.69166565
12.93476486,77.69045258
12.93458843,77.69026947
12.93392468,77.68959045
12.93372631,77.6893692
12.93359566,77.68923187
12.93339062,77.68900299
12.93332481,77.68893433
12.93305111,77.68865204
12.93256283,77.68811798
12.93172646,77.68733978
12.93171787,77.68732452
12.93144131,77.68704224
12.93134308,77.6869278
12.93133068,77.68691254
12.93095303,77.68645477
12.93051147,77.68598175
12.93005276,77.68535614
12.92971611,77.68489838
12.92602825,77.67686462
12.92638969,77.67758942
12.92638969,77.67758942
12.92638969,77.67758942
12.92638969,77.67758942
12.92653847,77.67790222
12.92754078,77.67983246
12.92857838,77.6817627
12.929245,77.68321228
12.92958832,77.6839447
12.93033504,77.68528748
12.93083763,77.68586731
12.93205071,77.68724823
12.93267632,77.68800354
12.93298817,77.68834686
12.93387318,77.68934631
12.9345026,77.69002533
12.93464565,77.69018555
12.93490124,77.69046021
12.93729591,77.69303894
12.93766022,77.69340515
12.93916035,77.69490051
12.93953133,77.69520569
12.94038486,77.69568634
12.94130802,77.69622803
12.94211483,77.69676971
12.94227791,77.69689178
12.94403076,77.6977005
12.94468498,77.69792175
12.94567108,77.69827271
12.94704533,77.69872284
12.9480896,77.69908142
12.94899464,77.69926453
12.95065308,77.69959259
12.95100498,77.69965363
12.95141125,77.69970703
12.95200253,77.69979858
12.95225525,77.69984436
12.95360756,77.70009613
12.95626831,77.70114899
12.9555397,77.70091248
12.9555397,77.70091248
12.9555397,77.70091248
12.9555397,77.70091248
12.95454979,77.70066834
