,0.0000,1.0000
18357,12.9562,77.6940
18358,12.9562,77.6940
18359,12.9562,77.6939
18360,12.9557,77.6911
18361,12.9556,77.6911
18362,12.9555,77.6904
18363,12.9555,77.6897
18364,12.9557,77.6905
18365,12.9559,77.6919
18366,12.9565,77.6955
18367,12.9566,77.6960
18368,12.9569,77.6979
18369,12.9570,77.7006
18370,12.9570,77.7013
18371,12.9569,77.7021
18372,12.9569,77.7008
18373,12.9569,77.7007
18374,12.9569,77.6979
18375,12.9567,77.6972
18376,12.9566,77.6969
18377,12.9562,77.6942
18378,12.9559,77.6926
18379,12.9555,77.6902
18380,12.9554,77.6897
18381,12.9557,77.6906
18382,12.9566,77.6961
18383,12.9568,77.6972
18384,12.9568,77.6974
18385,12.9571,77.6993
18386,12.9571,77.6994
18387,12.9569,77.7015
18388,12.9569,77.7017
18389,12.9569,77.7018
18390,12.9566,77.6959
18391,12.9566,77.6959
18392,12.9580,77.7016
18393,12.9572,77.7016
18394,12.9572,77.7016
18395,12.9571,77.7016
18396,12.9570,77.7012
18397,12.9569,77.7023
18398,12.9570,77.6999
18399,12.9570,77.6991
18400,12.9568,77.6983
18401,12.9567,77.6976
18402,12.9567,77.6972
18403,12.9566,77.6968
18404,12.9564,77.6955
18405,12.9564,77.6954
18406,12.9560,77.6934
18407,12.9555,77.6904
18408,12.9555,77.6903
18409,12.9555,77.6902
18410,12.9553,77.6892
18411,12.9552,77.6888
18412,12.9555,77.6900
18413,12.9558,77.6913
18414,12.9565,77.6956
18415,12.9569,77.7029
18416,12.9562,77.6941
18417,12.9569,77.7010
18418,12.9571,77.6991
18419,12.9558,77.6920
18420,12.9558,77.6920
18421,12.9566,77.6967
18422,12.9556,77.6908
18423,12.9565,77.6963
18424,12.9563,77.6948
18425,12.9562,77.6943
18426,12.9562,77.6943
18427,12.9552,77.6883
18428,12.9552,77.6882
18429,12.9558,77.6919
18430,12.9555,77.6906
18431,12.9554,77.6901
18432,12.9557,77.6907
18433,12.9558,77.6915
18434,12.9558,77.6916
18435,12.9559,77.6922
18436,12.9567,77.6969
18437,12.9567,77.6970
18438,12.9570,77.7013
18439,12.9570,77.6994
18440,12.9569,77.6980
18441,12.9564,77.6951
18442,12.9562,77.6945
18443,12.9560,77.6931
18444,12.9552,77.6886
18445,12.9560,77.6927
18446,12.9564,77.6951
18447,12.9569,77.6980
18448,12.9570,77.6997
18449,12.9570,77.7002
18450,12.9570,77.7006
18451,12.9570,77.7008
18452,12.9570,77.7008
18453,12.9570,77.7011
18454,12.9571,77.7003
18455,12.9570,77.7013
18456,12.9570,77.7013
18457,12.9569,77.7014
18458,12.9569,77.7014
18459,12.9569,77.7015
18460,12.9576,77.7013
18461,12.9585,77.7013
18462,12.9586,77.7013
18463,12.9593,77.7017
18464,12.9573,77.7016
18465,12.9567,77.6972
18466,12.9562,77.6944
18467,12.9558,77.6923
18468,12.9558,77.6922
18469,12.9558,77.6921
18470,12.9558,77.6920
18471,12.9558,77.6919
18472,12.9556,77.6907
18473,12.9554,77.6900
18474,12.9551,77.6880
18475,12.9557,77.6911
18476,12.9562,77.6937
18477,12.9565,77.6955
18478,12.9566,77.6961
18479,12.9566,77.6963
18480,12.9566,77.6964
18481,12.9568,77.6972
18482,12.9567,77.6974
18483,12.9567,77.6974
18484,12.9567,77.6973
18485,12.9567,77.6973
18486,12.9570,77.7008
18487,12.9567,77.6973
18488,12.9569,77.7009
18489,12.9566,77.6967
18490,12.9563,77.6949
18491,12.9563,77.6948
18492,12.9562,77.6941
18493,12.9551,77.6880
18494,12.9551,77.6880
18495,12.9558,77.6920
18496,12.9557,77.6915
18497,12.9556,77.6906
18498,12.9556,77.6905
18499,12.9575,77.7011
18500,12.9585,77.7011
18501,12.9573,77.7015
18502,12.9559,77.6925
18503,12.9563,77.6946
18504,12.9571,77.6992
18505,12.9571,77.7003
18506,12.9570,77.7014
18507,12.9500,77.6990
18508,12.9507,77.6995
18509,12.9557,77.7006
18510,12.9561,77.7008
18511,12.9566,77.7009
18512,12.9569,77.7010
18513,12.9569,77.6980
18514,12.9561,77.6936
18515,12.9555,77.6901
18516,12.9590,77.7016
18517,12.9556,77.6906
18518,12.9558,77.6914
18519,12.9581,77.7016
18520,12.9560,77.6926
18521,12.9560,77.6927
18522,12.9562,77.6941
18523,12.9564,77.6952
18524,12.9565,77.6957
18525,12.9566,77.6961
18526,12.9570,77.6985
18527,12.9581,77.7012
18528,12.9570,77.7006
18529,12.9573,77.7015
18530,12.9566,77.6966
18531,12.9566,77.6968
18532,12.9566,77.6966
18533,12.9563,77.6949
18534,12.9551,77.6882
18535,12.9573,77.7012
18536,12.9581,77.7016
18537,12.9570,77.7017
18538,12.9568,77.6976
18539,12.9569,77.6983
18540,12.9571,77.6995
18541,12.9570,77.7009
18542,12.9567,77.6975
18543,12.9565,77.6961
18544,12.9563,77.6948
18545,12.9560,77.6935
18546,12.9560,77.6932
18547,12.9554,77.6898
18548,12.9552,77.6891
18549,12.9552,77.6885
18550,12.9551,77.6879
18551,12.9562,77.6942
18552,12.9563,77.6946
18553,12.9565,77.6955
18554,12.9565,77.6957
18555,12.9566,77.6962
18556,12.9566,77.6962
18557,12.9566,77.6963
18558,12.9566,77.6963
18559,12.9568,77.6970
18560,12.9557,77.6911
18561,12.9558,77.6916
18562,12.9559,77.6922
18563,12.9559,77.6923
18564,12.9559,77.6923
18565,12.9560,77.6931
18566,12.9569,77.7012
18567,12.9569,77.7014
18568,12.9574,77.7012
18569,12.9581,77.7012
18570,12.9569,77.7033
18571,12.9562,77.6945
18572,12.9564,77.6951
18573,12.9564,77.6951
18574,12.9566,77.6961
18575,12.9567,77.6967
18576,12.9567,77.6969
18577,12.9570,77.6987
18578,12.9579,77.7016
18579,12.9569,77.7020
18580,12.9567,77.6973
18581,12.9569,77.7008
18582,12.9569,77.6983
18583,12.9568,77.6982
18584,12.9568,77.6982
18585,12.9568,77.6981
18586,12.9568,77.6981
18587,12.9568,77.6981
18588,12.9567,77.6977
18589,12.9566,77.6970
18590,12.9562,77.6944
18591,12.9556,77.6909
18592,12.9551,77.6879
18593,12.9551,77.6879
18594,12.9579,77.7012
18595,12.9593,77.7017
18596,12.9576,77.7016
18597,12.9571,77.7016
18598,12.9558,77.6914
18599,12.9559,77.6920
18600,12.9560,77.6930
18601,12.9561,77.6932
18602,12.9561,77.6934
18603,12.9561,77.6936
18604,12.9566,77.6962
18605,12.9569,77.6980
18606,12.9569,77.7015
18607,12.9569,77.7016
18608,12.9569,77.6978
18609,12.9567,77.6971
18610,12.9569,77.7017
18611,12.9569,77.7009
18612,12.9571,77.6992
18613,12.9567,77.6967
18614,12.9551,77.6882
18615,12.9540,77.6893
18616,12.9566,77.6962
18617,12.9512,77.6896
18618,12.9490,77.6866
18619,12.9488,77.6848
18620,12.9488,77.6847
18621,12.9488,77.6846
18622,12.9488,77.6846
18623,12.9487,77.6834
18624,12.9486,77.6831
18625,12.9485,77.6811
18626,12.9485,77.6808
18627,12.9482,77.6800
18628,12.9569,77.7033
18629,12.9487,77.6834
18630,12.9488,77.6853
18631,12.9490,77.6866
18632,12.9490,77.6876
18633,12.9525,77.6895
18634,12.9558,77.6913
18635,12.9558,77.6916
18636,12.9564,77.6951
18637,12.9565,77.6954
18638,12.9565,77.6957
18639,12.9565,77.6958
18640,12.9566,77.6959
18641,12.9568,77.6972
18642,12.9568,77.6975
18643,12.9569,77.6978
18644,12.9570,77.7004
18645,12.9570,77.7007
18646,12.9570,77.7010
18647,12.9569,77.7015
18648,12.9570,77.6999
18649,12.9569,77.7003
18650,12.9569,77.7003
18651,12.9569,77.7002
18652,12.9569,77.7001
18653,12.9569,77.7001
18654,12.9569,77.6999
18655,12.9569,77.7010
18656,12.9569,77.6981
18657,12.9570,77.7004
18658,12.9570,77.7002
18659,12.9570,77.6999
18660,12.9570,77.6996
18661,12.9567,77.6978
18662,12.9567,77.6978
18663,12.9570,77.6991
18664,12.9569,77.6984
18665,12.9567,77.6971
18666,12.9566,77.6968
18667,12.9566,77.6968
18668,12.9539,77.6893
18669,12.9489,77.6867
18670,12.9486,77.6825
18671,12.9485,77.6809
18672,12.9482,77.6789
18673,12.9543,77.6893
18674,12.9547,77.6895
18675,12.9552,77.6884
18676,12.9552,77.6885
18677,12.9552,77.6885
18678,12.9552,77.6886
18679,12.9557,77.6908
18680,12.9561,77.6936
18681,12.9564,77.6954
18682,12.9565,77.6956
18683,12.9717,77.6643
18684,12.9712,77.6491
18685,12.9713,77.6493
18686,12.9721,77.6506
18687,12.9722,77.6523
18688,12.9719,77.6545
18689,12.9716,77.6565
18690,12.9716,77.6567
18691,12.9715,77.6575
18692,12.9715,77.6576
18693,12.9717,77.6643
18694,12.9712,77.6491
18695,12.9713,77.6493
18696,12.9721,77.6506
18697,12.9722,77.6523
18698,12.9719,77.6545
18699,12.9716,77.6565
18700,12.9716,77.6567
18701,12.9715,77.6575
18702,12.9715,77.6576
18703,12.9731,77.6471
18704,12.9726,77.6485
18705,12.9722,77.6491
18706,12.9723,77.6512
18707,12.9730,77.6478
18708,12.9716,77.6574
18709,12.9715,77.6595
18710,12.9726,77.6470
18711,12.9713,77.6490
18712,12.9721,77.6491
18713,12.9723,77.6494
18714,12.9720,77.6538
18715,12.9720,77.6540
18716,12.9715,77.6564
18717,12.9715,77.6583
18718,12.9728,77.6484
18719,12.9727,77.6485
18720,12.9736,77.6469
18721,12.9725,77.6470
18722,12.9711,77.6488
18723,12.9721,77.6491
18724,12.9723,77.6507
18725,12.9721,77.6521
18726,12.9717,77.6557
18727,12.9715,77.6565
18728,12.9725,77.6486
18729,12.9724,77.6501
18730,12.9723,77.6518
18731,12.9720,77.6545
18732,12.9715,77.6580
18733,12.9715,77.6581
18734,12.9689,77.6481
18735,12.9728,77.6482
18736,12.9724,77.6493
18737,12.9725,77.6511
18738,12.9730,77.6473
18739,12.9724,77.6492
18740,12.9722,77.6495
18741,12.9721,77.6495
18742,12.9716,77.6496
18743,12.9716,77.6496
18744,12.9713,77.6497
18745,12.9714,77.6502
18746,12.9720,77.6541
18747,12.9719,77.6543
18748,12.9717,77.6556
18749,12.9715,77.6580
18750,12.9715,77.6582
18751,12.9715,77.6582
18752,12.9715,77.6582
18753,12.9717,77.6560
18754,12.9715,77.6573
18755,12.9715,77.6581
18756,13.0120,77.7603
18757,13.0170,77.7621
18758,13.0126,77.7625
18759,13.0130,77.7617
18760,13.0132,77.7611
18761,13.0114,77.7601
18762,13.0120,77.7603
18763,13.0170,77.7621
18764,13.0126,77.7625
18765,13.0130,77.7617
18766,13.0132,77.7611
18767,13.0114,77.7601
18768,13.0121,77.7604
18769,13.0179,77.7621
18770,13.0187,77.7621
18771,13.0098,77.7592
18772,13.0092,77.7598
18773,13.0096,77.7595
18774,13.0088,77.7586
18775,13.0106,77.7596
18776,13.0109,77.7597
18777,13.0120,77.7603
18778,13.0155,77.7618
18779,13.0166,77.7620
18780,13.0174,77.7621
18781,13.0157,77.7619
18782,13.0143,77.7615
18783,13.0130,77.7616
18784,13.0126,77.7626
18785,13.0124,77.7629
18786,13.0129,77.7619
18787,13.0129,77.7617
18788,13.0108,77.7598
18789,13.0097,77.7594
18790,13.0104,77.7594
18791,13.0126,77.7607
18792,13.0128,77.7608
18793,13.0192,77.7622
18794,13.0195,77.7622
18795,13.0217,77.7620
18796,13.0249,77.7616
18797,13.0250,77.7616
18798,13.0302,77.7591
18799,12.9127,77.7337
18800,12.9061,77.7300
18801,13.0463,77.7604
18802,13.0478,77.7605
18803,13.0510,77.7613
18804,12.9040,77.7245
18805,12.9846,77.7825
18806,12.8969,77.7205
18807,12.8969,77.7195
18808,12.8981,77.7162
18809,12.8981,77.7161
18810,12.8990,77.7133
18811,12.8991,77.7132
18812,12.9002,77.7110
18813,13.0558,77.7586
18814,13.0126,77.7606
18815,13.0127,77.7606
18816,13.0578,77.7440
18817,13.0576,77.7441
18818,13.0545,77.7458
18819,13.0488,77.7490
18820,13.0487,77.7537
18821,13.0490,77.7541
18822,13.0536,77.7616
18823,13.0542,77.7625
18824,13.0544,77.7629
18825,13.0162,77.7621
18826,13.0414,77.7605
18827,13.0319,77.7586
18828,13.0105,77.7596
18829,13.0285,77.7601
18830,13.0270,77.7609
18831,12.9037,77.7037
18832,13.0190,77.7622
18833,13.0189,77.7622
18834,13.0189,77.7622
18835,13.0188,77.7622
18836,13.0135,77.7612
18837,13.0117,77.7602
18838,13.0105,77.7594
18839,13.0117,77.7601
18840,13.0217,77.7620
18841,13.0260,77.7611
18842,13.0128,77.7620
18843,13.0126,77.7626
18844,13.0126,77.7625
18845,13.0317,77.7586
18846,13.0106,77.7596
18847,13.0106,77.7596
18848,13.0100,77.7593
18849,13.0422,77.7605
18850,13.0427,77.7605
18851,13.0503,77.7611
18852,13.0518,77.7615
18853,13.0097,77.7594
18854,13.0597,77.7555
18855,13.0598,77.7555
18856,13.0652,77.7481
18857,12.9854,77.7772
18858,12.9856,77.7776
18859,12.9856,77.7776
18860,12.9857,77.7777
18861,13.0626,77.7479
18862,12.9863,77.7798
18863,12.9803,77.7897
18864,12.9803,77.7897
18865,12.9803,77.7898
18866,12.9787,77.8039
18867,13.0609,77.7422
18868,12.9786,77.8043
18869,13.0550,77.7455
18870,13.0543,77.7458
18871,12.9788,77.8024
18872,13.0531,77.7465
18873,13.0525,77.7469
18874,13.0522,77.7471
18875,13.0506,77.7479
18876,13.0468,77.7501
18877,12.9795,77.7926
18878,13.0467,77.7510
18879,12.9859,77.7813
18880,12.9859,77.7813
18881,13.0317,77.7587
18882,13.0226,77.7620
18883,13.0137,77.7613
18884,13.0116,77.7601
18885,13.0085,77.7585
18886,12.8894,77.6731
18887,12.8921,77.6736
18888,12.9854,77.7773
18889,12.9828,77.7853
18890,12.9818,77.7870
18891,12.9811,77.7880
18892,13.0140,77.7614
18893,13.0160,77.7619
18894,12.9013,77.7082
18895,13.0173,77.7621
18896,13.0181,77.7622
18897,13.0200,77.7621
18898,13.0216,77.7620
18899,13.0362,77.7593
18900,13.0450,77.7604
18901,13.0598,77.7555
18902,13.0599,77.7555
18903,13.0623,77.7499
18904,13.0126,77.7606
18905,12.8895,77.6732
18906,12.8889,77.6731
18907,13.0132,77.7609
18908,13.0178,77.7621
18909,13.0536,77.7463
18910,13.0208,77.7613
18911,13.0531,77.7606
18912,13.0166,77.7621
18913,13.0117,77.7603
18914,13.0290,77.7598
18915,13.0281,77.7603
18916,13.0263,77.7612
18917,13.0097,77.7594
18918,13.0201,77.7622
18919,13.0175,77.7622
18920,13.0143,77.7615
18921,13.0139,77.7614
18922,12.9039,77.7033
18923,12.9038,77.7035
18924,12.9038,77.7035
18925,12.9037,77.7037
18926,12.9014,77.7080
18927,12.8994,77.7123
18928,12.8993,77.7127
18929,12.8992,77.7128
18930,12.8984,77.7152
18931,12.8968,77.7200
18932,12.8973,77.7206
18933,12.9027,77.7243
18934,12.9029,77.7243
18935,12.9048,77.7245
18936,12.9050,77.7245
18937,12.9093,77.7308
18938,12.9119,77.7333
18939,12.9126,77.7336
18940,12.9132,77.7338
18941,13.0092,77.7408
18942,13.0094,77.7589
18943,13.0100,77.7592
18944,13.0125,77.7606
18945,13.0165,77.7620
18946,13.0209,77.7621
18947,13.0251,77.7616
18948,13.0184,77.7621
18949,13.0312,77.7587
18950,13.0316,77.7586
18951,13.0164,77.7621
18952,13.0345,77.7590
18953,13.0351,77.7591
18954,13.0373,77.7596
18955,13.0375,77.7597
18956,13.0377,77.7597
18957,13.0388,77.7600
18958,13.0458,77.7604
18959,13.0462,77.7604
18960,13.0496,77.7609
18961,13.0515,77.7614
18962,13.0529,77.7618
18963,12.9859,77.7781
18964,12.9863,77.7786
18965,12.9863,77.7787
18966,12.9862,77.7809
18967,12.9860,77.7813
18968,12.9827,77.7854
18969,12.9791,77.7941
18970,12.9805,77.8013
18971,13.0587,77.7434
18972,13.0585,77.7436
18973,13.0579,77.7439
18974,13.0576,77.7441
18975,13.0566,77.7446
18976,13.0533,77.7464
18977,13.0530,77.7466
18978,13.0527,77.7468
18979,13.0513,77.7476
18980,13.0491,77.7488
18981,13.0480,77.7494
18982,13.0466,77.7502
18983,13.0469,77.7512
18984,13.0473,77.7518
18985,12.9862,77.7808
18986,13.0475,77.7520
18987,12.9863,77.7800
18988,13.0490,77.7542
18989,12.9863,77.7797
18990,12.9863,77.7796
18991,12.8912,77.6735
18992,12.9861,77.7783
18993,12.9856,77.7776
18994,13.0476,77.7605
18995,13.0367,77.7595
18996,13.0226,77.7620
18997,13.0223,77.7620
18998,13.0175,77.7622
18999,13.0174,77.7621
19000,13.0152,77.7618
19001,13.0135,77.7611
19002,13.0130,77.7609
19003,13.0118,77.7603
19004,13.0108,77.7597
19005,13.0097,77.7590
19006,13.0092,77.7588
19007,12.9045,77.7022
19008,13.0092,77.7588
19009,13.0106,77.7595
19010,13.0129,77.7608
19011,13.0140,77.7613
19012,13.0157,77.7618
19013,13.0181,77.7622
19014,13.0207,77.7621
19015,12.9035,77.7244
19016,13.0316,77.7586
19017,12.9860,77.7782
19018,12.9860,77.7782
19019,12.9864,77.7792
19020,13.0524,77.7617
19021,12.8980,77.7162
19022,12.9028,77.7051
19023,13.0581,77.7574
19024,12.9801,77.7912
19025,12.9796,77.7958
19026,12.9800,77.7978
19027,12.9805,77.7996
19028,13.0616,77.7542
19029,13.0623,77.7494
19030,12.9788,77.8025
19031,12.8920,77.6736
19032,12.8890,77.6731
19033,12.9802,77.7899
19034,13.0085,77.7583
19035,13.0090,77.7586
19036,13.0561,77.7449
19037,13.0117,77.7384
19038,13.0488,77.7489
19039,13.0467,77.7502
19040,13.0467,77.7502
19041,13.0466,77.7502
19042,13.0120,77.7379
19043,13.0486,77.7536
19044,13.0203,77.7621
19045,13.0209,77.7613
19046,13.0209,77.7612
19047,13.0209,77.7612
19048,13.0209,77.7612
19049,13.0508,77.7566
19050,13.0508,77.7567
19051,13.0510,77.7569
19052,13.0515,77.7578
19053,13.0516,77.7581
19054,13.0524,77.7595
19055,13.0511,77.7614
19056,13.0193,77.7622
19057,13.0437,77.7604
19058,13.0162,77.7621
19059,13.0162,77.7621
19060,13.0162,77.7621
19061,13.0419,77.7606
19062,13.0404,77.7604
19063,13.0398,77.7602
19064,13.0344,77.7589
19065,13.0113,77.7601
19066,13.0319,77.7586
19067,13.0310,77.7588
19068,13.0302,77.7592
19069,13.0108,77.7598
19070,13.0104,77.7596
19071,13.0098,77.7592
19072,12.9035,77.7042
19073,13.0261,77.7613
19074,13.0233,77.7619
19075,12.8968,77.7200
19076,12.8968,77.7200
19077,12.8966,77.7203
19078,13.0203,77.7621
19079,13.0202,77.7621
19080,13.0187,77.7622
19081,13.0181,77.7622
19082,13.0136,77.7612
19083,13.0128,77.7608
19084,12.9053,77.7296
19085,12.9112,77.7325
19086,12.9115,77.7329
19087,13.0117,77.7384
19088,13.0104,77.7408
19089,13.0100,77.7408
19090,13.0105,77.7595
19091,13.0165,77.7620
19092,13.0232,77.7619
19093,13.0350,77.7591
19094,13.0462,77.7604
19095,13.0466,77.7604
19096,13.0499,77.7610
19097,13.0161,77.7621
19098,13.0136,77.7612
19099,13.0126,77.7626
19100,13.0129,77.7618
19101,13.0077,77.7614
19102,13.0623,77.7494
19103,13.0658,77.7482
19104,13.0632,77.7424
19105,13.0632,77.7425
19106,13.0633,77.7425
19107,13.0634,77.7429
19108,12.9863,77.7805
19109,12.9863,77.7805
19110,12.9833,77.7838
19111,12.9833,77.7839
19112,12.9802,77.7900
19113,13.0566,77.7446
19114,13.0475,77.7521
19115,13.0479,77.7526
19116,13.0482,77.7530
19117,12.9792,77.8024
19118,13.0506,77.7549
19119,13.0506,77.7564
19120,12.9787,77.8035
19121,13.0516,77.7580
19122,13.0535,77.7617
19123,12.9797,77.7964
19124,13.0472,77.7605
19125,12.9831,77.7843
19126,12.9838,77.7832
19127,12.9863,77.7795
19128,12.9860,77.7783
19129,12.9860,77.7782
19130,13.0351,77.7591
19131,13.0328,77.7586
19132,13.0327,77.7586
19133,13.0295,77.7596
19134,13.0294,77.7596
19135,13.0274,77.7607
19136,13.0191,77.7622
19137,13.0173,77.7621
19138,13.0103,77.7594
19139,12.9854,77.7773
19140,12.9863,77.7798
19141,12.9122,77.7335
19142,13.0121,77.7604
19143,13.0141,77.7614
19144,13.0181,77.7621
19145,12.9054,77.7250
19146,12.9054,77.7249
19147,12.9031,77.7243
19148,12.9019,77.7237
19149,13.0316,77.7586
19150,12.9007,77.7224
19151,12.8969,77.7205
19152,13.0428,77.7605
19153,13.0433,77.7604
19154,12.8980,77.7164
19155,12.8980,77.7163
19156,12.8990,77.7134
19157,12.9803,77.7895
19158,13.0664,77.7480
19159,13.0127,77.7606
19160,13.0622,77.7480
19161,13.0618,77.7465
19162,12.9840,77.7830
19163,13.0099,77.7407
19164,13.0629,77.7418
19165,13.0631,77.7421
19166,13.0117,77.7385
19167,13.0587,77.7435
19168,13.0120,77.7379
19169,13.0560,77.7449
19170,13.0483,77.7493
19171,13.0481,77.7494
19172,13.0161,77.7296
19173,13.0161,77.7298
19174,13.0475,77.7497
19175,13.0160,77.7299
19176,13.0467,77.7501
19177,13.0148,77.7312
19178,13.0127,77.7356
19179,13.0123,77.7370
19180,13.0092,77.7408
19181,13.0539,77.7621
19182,13.0214,77.7620
19183,13.0174,77.7622
19184,13.0418,77.7606
19185,13.0349,77.7591
19186,13.0329,77.7587
19187,13.0327,77.7586
19188,13.0094,77.7596
19189,13.0082,77.7608
19190,13.0094,77.7596
19191,13.0239,77.7618
19192,13.0214,77.7621
19193,12.9038,77.7036
19194,12.9036,77.7038
19195,13.0182,77.7622
19196,13.0174,77.7621
19197,13.0093,77.7589
19198,13.0117,77.7384
19199,13.0123,77.7369
19200,13.0125,77.7363
19201,13.0120,77.7379
19202,13.0120,77.7379
19203,13.0116,77.7388
19204,13.0109,77.7404
19205,13.0093,77.7588
19206,13.0089,77.7586
19207,13.0091,77.7587
19208,13.0142,77.7614
19209,13.0259,77.7602
19210,13.0277,77.7605
19211,13.0318,77.7586
19212,13.0137,77.7613
19213,13.0136,77.7612
19214,13.0126,77.7624
19215,13.0114,77.7601
19216,13.0526,77.7617
19217,13.0530,77.7618
19218,13.0530,77.7618
19219,13.0109,77.7598
19220,13.0064,77.7640
19221,13.0539,77.7621
19222,13.0555,77.7588
19223,13.0615,77.7543
19224,13.0619,77.7474
19225,13.0614,77.7425
19226,13.0614,77.7422
19227,13.0614,77.7421
19228,13.0624,77.7413
19229,13.0629,77.7419
19230,13.0595,77.7430
19231,13.0152,77.7309
19232,13.0591,77.7432
19233,13.0148,77.7313
19234,13.0141,77.7322
19235,13.0137,77.7328
19236,13.0547,77.7457
19237,13.0132,77.7340
19238,13.0127,77.7356
19239,13.0468,77.7501
19240,13.0468,77.7501
19241,13.0489,77.7540
19242,13.0436,77.7604
19243,13.0334,77.7587
19244,13.0213,77.7621
19245,13.0150,77.7617
19246,13.0132,77.7610
19247,13.0106,77.7596
19248,13.0086,77.7585
19249,12.9817,77.7871
19250,13.0090,77.7586
19251,12.8980,77.7211
19252,13.0174,77.7621
19253,13.0195,77.7621
19254,13.0202,77.7621
19255,13.0277,77.7605
19256,13.0294,77.7595
19257,12.9033,77.7043
19258,13.0347,77.7590
19259,13.0375,77.7596
19260,13.0407,77.7604
19261,13.0412,77.7605
19262,12.9805,77.8006
19263,13.0529,77.7618
19264,12.8890,77.6731
19265,13.0591,77.7556
19266,13.0598,77.7556
19267,13.0616,77.7541
19268,13.0623,77.7494
19269,13.0634,77.7478
19270,13.0117,77.7384
19271,13.0620,77.7477
19272,13.0619,77.7474
19273,13.0123,77.7370
19274,13.0120,77.7379
19275,13.0115,77.7390
19276,13.0090,77.7587
19277,13.0164,77.7291
19278,13.0162,77.7296
19279,13.0587,77.7434
19280,13.0585,77.7435
19281,13.0152,77.7309
19282,13.0148,77.7313
19283,13.0147,77.7313
19284,13.0545,77.7458
19285,13.0141,77.7322
19286,13.0141,77.7323
19287,13.0517,77.7473
19288,13.0514,77.7475
19289,13.0140,77.7324
19290,13.0136,77.7328
19291,13.0131,77.7343
19292,13.0468,77.7501
19293,13.0467,77.7501
19294,13.0466,77.7502
19295,13.0115,77.7389
19296,13.0109,77.7404
19297,13.0534,77.7612
19298,13.0537,77.7616
19299,13.0175,77.7622
19300,13.0163,77.7621
19301,13.0139,77.7614
19302,13.0135,77.7612
19303,13.0113,77.7600
19304,12.9043,77.7027
19305,12.9038,77.7036
19306,12.9036,77.7040
19307,13.0465,77.7605
19308,13.0462,77.7605
19309,13.0421,77.7606
19310,13.0351,77.7591
19311,13.0342,77.7589
19312,13.0328,77.7586
19313,13.0294,77.7596
19314,13.0257,77.7614
19315,13.0254,77.7615
19316,13.0264,77.7611
19317,13.0264,77.7612
19318,13.0219,77.7620
19319,13.0206,77.7621
19320,13.0192,77.7622
19321,13.0157,77.7619
19322,13.0139,77.7614
19323,13.0127,77.7607
19324,13.0126,77.7607
19325,13.0124,77.7606
19326,13.0115,77.7601
19327,13.0098,77.7591
19328,13.0100,77.7592
19329,13.0101,77.7592
19330,13.0101,77.7592
19331,13.0101,77.7574
19332,13.0100,77.7592
19333,13.0108,77.7597
19334,13.0128,77.7607
19335,13.0108,77.7596
19336,13.0144,77.7615
19337,13.0111,77.7598
19338,13.0186,77.7621
19339,13.0216,77.7620
19340,13.0166,77.7620
19341,13.0298,77.7593
19342,13.0369,77.7595
19343,13.0185,77.7622
19344,13.0149,77.7617
19345,13.0489,77.7607
19346,13.0128,77.7621
19347,13.0126,77.7626
19348,13.0557,77.7587
19349,13.0083,77.7608
19350,13.0094,77.7596
19351,13.0097,77.7593
19352,13.0089,77.7587
19353,13.0645,77.7476
19354,12.9852,77.7768
19355,12.9852,77.7768
19356,13.0117,77.7385
19357,13.0626,77.7479
19358,13.0614,77.7421
19359,13.0614,77.7420
19360,13.0614,77.7420
19361,12.9862,77.7808
19362,13.0120,77.7378
19363,12.9815,77.7874
19364,12.9805,77.8001
19365,13.0572,77.7443
19366,13.0565,77.7446
19367,13.0546,77.7457
19368,13.0517,77.7473
19369,13.0483,77.7492
19370,12.9791,77.7940
19371,12.9802,77.7903
19372,13.0468,77.7501
19373,13.0468,77.7501
19374,13.0467,77.7501
19375,13.0466,77.7502
19376,12.9859,77.7813
19377,12.9860,77.7813
19378,12.9860,77.7813
19379,13.0465,77.7502
19380,13.0465,77.7502
19381,12.9861,77.7812
19382,12.9862,77.7807
19383,12.9864,77.7791
19384,12.9864,77.7791
19385,12.9863,77.7788
19386,13.0508,77.7549
19387,12.9862,77.7786
19388,12.9854,77.7773
19389,12.9853,77.7772
19390,12.9853,77.7771
19391,13.0516,77.7549
19392,12.9853,77.7770
19393,13.0517,77.7582
19394,13.0528,77.7603
19395,13.0152,77.7308
19396,13.0150,77.7310
19397,13.0147,77.7313
19398,13.0142,77.7318
19399,13.0129,77.7350
19400,13.0515,77.7615
19401,13.0500,77.7611
19402,13.0112,77.7397
19403,13.0094,77.7407
19404,13.0425,77.7606
19405,13.0416,77.7606
19406,13.0408,77.7605
19407,13.0380,77.7598
19408,13.0369,77.7596
19409,13.0327,77.7586
19410,13.0326,77.7586
19411,13.0215,77.7621
19412,13.0198,77.7622
19413,13.0183,77.7622
19414,13.0135,77.7612
19415,13.0135,77.7612
19416,13.0133,77.7611
19417,13.0132,77.7610
19418,13.0132,77.7610
19419,13.0123,77.7605
19420,13.0119,77.7603
19421,13.0101,77.7593
19422,13.0101,77.7593
19423,12.9045,77.7021
19424,12.9036,77.7038
19425,12.9037,77.7041
19426,12.8922,77.6737
19427,12.8914,77.6736
19428,12.8899,77.6732
19429,12.8908,77.6734
19430,12.9038,77.7035
19431,12.9123,77.7335
19432,12.8986,77.7212
